FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key
0;undefined;Hubei;Mainland China;2020-02-29T12:13:10;undefined;undefined;66337;2727;28993;0;undefined
0;undefined;undefined;South Korea;2020-02-29T18:13:07;undefined;undefined;3150;16;27;0;undefined
0;undefined;Guangdong;Mainland China;2020-02-29T15:33:03;undefined;undefined;1349;7;983;0;undefined
0;undefined;Henan;Mainland China;2020-02-29T12:43:05;undefined;undefined;1272;21;1170;0;undefined
0;undefined;Zhejiang;Mainland China;2020-02-29T09:13:10;undefined;undefined;1205;1;1016;0;undefined
0;undefined;undefined;Italy;2020-02-29T18:03:05;undefined;undefined;1128;29;46;0;undefined
0;undefined;Hunan;Mainland China;2020-02-29T15:33:03;undefined;undefined;1018;4;846;0;undefined
0;undefined;Anhui;Mainland China;2020-02-29T05:03:13;undefined;undefined;990;6;868;0;undefined
0;undefined;Jiangxi;Mainland China;2020-02-29T01:23:07;undefined;undefined;935;1;811;0;undefined
0;undefined;Shandong;Mainland China;2020-02-29T15:33:03;undefined;undefined;756;6;421;0;undefined
0;undefined;DiamondPrincess cruise ship;Others;2020-02-29T01:43:02;undefined;undefined;705;6;10;0;undefined
0;undefined;Jiangsu;Mainland China;2020-02-29T07:23:11;undefined;undefined;631;0;523;0;undefined
0;undefined;undefined;Iran;2020-02-29T14:53:04;undefined;undefined;593;43;123;0;undefined
0;undefined;Chongqing;Mainland China;2020-02-29T23:13:06;undefined;undefined;576;6;438;0;undefined
0;undefined;Sichuan;Mainland China;2020-02-29T12:03:07;undefined;undefined;538;3;351;0;undefined
0;undefined;Heilongjiang;Mainland China;2020-02-29T12:03:07;undefined;undefined;480;13;301;0;undefined
0;undefined;Beijing;Mainland China;2020-02-29T03:33:02;undefined;undefined;411;8;271;0;undefined
0;undefined;Shanghai;Mainland China;2020-02-29T06:23:03;undefined;undefined;337;3;287;0;undefined
0;undefined;Hebei;Mainland China;2020-02-29T15:33:03;undefined;undefined;318;6;282;0;undefined
