FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key
0;undefined;Hubei;China;2020-03-15T18:20:18;undefined;undefined;67794;3085;54288;0;undefined
0;undefined;undefined;Italy;2020-03-14T20:13:16;undefined;undefined;24747;1809;2335;0;undefined
0;undefined;undefined;Iran;2020-03-15T18:20:18;undefined;undefined;13938;724;4590;0;undefined
0;undefined;undefined;"Korea, South";2020-03-15T18:20:18;undefined;undefined;8162;75;510;0;undefined
0;undefined;undefined;Spain;2020-03-15T18:20:18;undefined;undefined;7798;289;517;0;undefined
0;undefined;undefined;Germany;2020-03-15T18:20:18;undefined;undefined;5795;11;46;0;undefined
0;undefined;France;France;2020-03-15T18:20:18;undefined;undefined;4499;91;12;0;undefined
0;undefined;undefined;Switzerland;2020-03-15T18:20:18;undefined;undefined;2200;14;4;0;undefined
0;undefined;Guangdong;China;2020-03-15T18:20:18;undefined;undefined;1360;8;1304;0;undefined
0;undefined;Henan;China;2020-03-14T09:53:08;undefined;undefined;1273;22;1250;0;undefined
0;undefined;Zhejiang;China;2020-03-15T01:33:02;undefined;undefined;1231;1;1211;0;undefined
0;undefined;undefined;Norway;2020-03-15T18:20:18;undefined;undefined;1221;3;1;0;undefined
0;undefined;UnitedKingdom;United Kingdom;2020-03-14T14:53:04;undefined;undefined;1140;21;18;0;undefined
0;undefined;undefined;Netherlands;2020-03-15T18:20:18;undefined;undefined;1135;20;2;0;undefined
0;undefined;undefined;Sweden;2020-03-15T18:20:18;undefined;undefined;1022;3;1;0;undefined
0;undefined;Hunan;China;2020-03-14T08:33:03;undefined;undefined;1018;4;1014;0;undefined
0;undefined;Anhui;China;2020-03-11T02:18:14;undefined;undefined;990;6;984;0;undefined
0;undefined;Jiangxi;China;2020-03-12T02:13:04;undefined;undefined;935;1;934;0;undefined
0;undefined;undefined;Belgium;2020-03-15T18:20:18;undefined;undefined;886;4;1;0;undefined
0;undefined;Denmark;Denmark;2020-03-15T18:20:19;undefined;undefined;864;2;1;0;undefined
0;undefined;undefined;Austria;2020-03-15T18:20:18;undefined;undefined;860;1;6;0;undefined
0;undefined;undefined;Japan;2020-03-14T22:33:03;undefined;undefined;839;22;118;0;undefined
0;undefined;Shandong;China;2020-03-14T04:33:02;undefined;undefined;760;7;741;0;undefined
0;undefined;NewYork;US;2020-03-15T18:20:19;undefined;undefined;732;3;0;0;undefined
0;undefined;DiamondPrincess;Cruise Ship;2020-03-13T14:13:25;undefined;undefined;696;7;325;0;undefined
0;undefined;Washington;US;2020-03-15T02:13:21;undefined;undefined;643;40;1;0;undefined
0;undefined;Jiangsu;China;2020-03-15T01:53:02;undefined;undefined;631;0;631;0;undefined
0;undefined;Chongqing;China;2020-03-15T03:53:04;undefined;undefined;576;6;570;0;undefined
0;undefined;Sichuan;China;2020-03-15T18:20:18;undefined;undefined;539;3;516;0;undefined
0;undefined;Heilongjiang;China;2020-03-15T00:33:02;undefined;undefined;482;13;453;0;undefined
0;undefined;Beijing;China;2020-03-15T01:13:10;undefined;undefined;442;8;353;0;undefined
0;undefined;undefined;Malaysia;2020-03-15T18:20:18;undefined;undefined;428;0;42;0;undefined
0;undefined;California;US;2020-03-15T18:33:03;undefined;undefined;426;6;6;0;undefined
0;undefined;Shanghai;China;2020-03-14T23:53:02;undefined;undefined;353;3;324;0;undefined
0;undefined;undefined;Qatar;2020-03-14T22:33:03;undefined;undefined;401;0;4;0;undefined
0;undefined;Hebei;China;2020-03-13T11:09:03;undefined;undefined;318;6;310;0;undefined
0;undefined;Fujian;China;2020-03-11T02:18:14;undefined;undefined;296;1;295;0;undefined
0;undefined;Guangxi;China;2020-03-13T11:09:03;undefined;undefined;252;2;243;0;undefined
0;undefined;Shaanxi;China;2020-03-12T01:33:02;undefined;undefined;245;2;232;0;undefined
0;undefined;undefined;Portugal;2020-03-15T18:20:18;undefined;undefined;245;0;2;0;undefined
0;undefined;undefined;Finland;2020-03-15T18:20:18;undefined;undefined;244;0;10;0;undefined
0;undefined;undefined;Czechia;2020-03-15T18:20:18;undefined;undefined;253;0;0;0;undefined
0;undefined;undefined;Greece;2020-03-15T18:20:18;undefined;undefined;331;4;8;0;undefined
0;undefined;undefined;Singapore;2020-03-15T18:20:18;undefined;undefined;226;0;105;0;undefined
0;undefined;undefined;Slovenia;2020-03-15T18:20:18;undefined;undefined;219;1;0;0;undefined
0;undefined;undefined;Bahrain;2020-03-14T11:53:29;undefined;undefined;214;0;60;0;undefined
0;undefined;undefined;Israel;2020-03-15T18:20:18;undefined;undefined;251;0;4;0;undefined
0;undefined;Yunnan;China;2020-03-14T23:33:02;undefined;undefined;174;2;172;0;undefined
0;undefined;Hainan;China;2020-03-12T03:53:02;undefined;undefined;168;6;160;0;undefined
0;undefined;undefined;Brazil;2020-03-15T18:20:18;undefined;undefined;162;0;0;0;undefined
0;undefined;undefined;Iceland;2020-03-15T18:20:18;undefined;undefined;171;5;8;0;undefined
0;undefined;Guizhou;China;2020-03-14T00:53:03;undefined;undefined;146;2;143;0;undefined
0;undefined;HongKong;China;2020-03-15T18:20:18;undefined;undefined;145;4;81;0;undefined
0;undefined;undefined;Philippines;2020-03-15T18:20:18;undefined;undefined;140;11;2;0;undefined
0;undefined;Massachusetts;US;2020-03-14T22:13:19;undefined;undefined;164;0;1;0;undefined
0;undefined;Tianjin;China;2020-03-15T18:20:18;undefined;undefined;136;3;133;0;undefined
0;undefined;undefined;Estonia;2020-03-15T18:20:18;undefined;undefined;171;0;1;0;undefined
0;undefined;NewSouth Wales;Australia;2020-03-15T18:20:19;undefined;undefined;134;2;4;0;undefined
0;undefined;Gansu;China;2020-03-15T18:20:18;undefined;undefined;133;2;91;0;undefined
0;undefined;Shanxi;China;2020-03-13T11:09:03;undefined;undefined;133;0;133;0;undefined
0;undefined;undefined;Romania;2020-03-15T18:20:18;undefined;undefined;131;0;9;0;undefined
0;undefined;undefined;Ireland;2020-03-14T20:13:16;undefined;undefined;129;2;0;0;undefined
0;undefined;Liaoning;China;2020-03-15T04:13:27;undefined;undefined;125;1;114;0;undefined
0;undefined;undefined;Poland;2020-03-15T18:20:18;undefined;undefined;119;3;0;0;undefined
0;undefined;undefined;Indonesia;2020-03-15T18:20:18;undefined;undefined;117;5;8;0;undefined
0;undefined;Florida;US;2020-03-15T18:20:19;undefined;undefined;115;4;0;0;undefined
0;undefined;undefined;Thailand;2020-03-15T18:20:18;undefined;undefined;114;1;35;0;undefined
0;undefined;undefined;India;2020-03-15T18:20:18;undefined;undefined;113;2;13;0;undefined
0;undefined;undefined;Kuwait;2020-03-15T18:20:18;undefined;undefined;112;0;5;0;undefined
0;undefined;undefined;Egypt;2020-03-15T18:20:18;undefined;undefined;110;2;21;0;undefined
0;undefined;undefined;Iraq;2020-03-14T22:33:03;undefined;undefined;116;10;26;0;undefined
0;undefined;undefined;Lebanon;2020-03-15T18:20:18;undefined;undefined;110;3;1;0;undefined
0;undefined;Ontario;Canada;2020-03-15T01:53:03;undefined;undefined;104;0;4;0;undefined
0;undefined;undefined;Saudi Arabia;2020-03-14T20:33:03;undefined;undefined;103;0;1;0;undefined
0;undefined;Colorado;US;2020-03-14T22:13:32;undefined;undefined;131;1;0;0;undefined
0;undefined;Georgia;US;2020-03-15T18:20:19;undefined;undefined;99;1;0;0;undefined
0;undefined;Jilin;China;2020-03-13T11:09:03;undefined;undefined;93;1;91;0;undefined
0;undefined;undefined;San Marino;2020-03-15T18:20:18;undefined;undefined;101;5;4;0;undefined
0;undefined;Louisiana;US;2020-03-15T18:20:19;undefined;undefined;91;2;0;0;undefined
0;undefined;undefined;United Arab Emirates;2020-03-15T18:20:18;undefined;undefined;98;0;23;0;undefined
0;undefined;Xinjiang;China;2020-03-11T02:18:14;undefined;undefined;76;3;73;0;undefined
0;undefined;InnerMongolia;China;2020-03-11T03:53:03;undefined;undefined;75;1;71;0;undefined
0;undefined;Ningxia;China;2020-03-14T09:53:08;undefined;undefined;75;0;73;0;undefined
0;undefined;NewJersey;US;2020-03-15T18:20:19;undefined;undefined;98;2;0;0;undefined
0;undefined;BritishColumbia;Canada;2020-03-15T01:53:02;undefined;undefined;73;1;4;0;undefined
0;undefined;Illinois;US;2020-03-15T18:20:19;undefined;undefined;93;0;2;0;undefined
0;undefined;undefined;Russia;2020-03-15T18:20:18;undefined;undefined;63;0;8;0;undefined
0;undefined;Texas;US;2020-03-15T18:20:19;undefined;undefined;72;0;0;0;undefined
0;undefined;Queensland;Australia;2020-03-15T18:20:19;undefined;undefined;61;0;8;0;undefined
0;undefined;undefined;Chile;2020-03-14T20:33:03;undefined;undefined;74;0;0;0;undefined
0;undefined;undefined;Luxembourg;2020-03-15T18:20:18;undefined;undefined;59;1;0;0;undefined
0;undefined;undefined;Taiwan*;2020-03-15T06:53:03;undefined;undefined;59;1;20;0;undefined
0;undefined;Victoria;Australia;2020-03-15T18:20:19;undefined;undefined;57;0;8;0;undefined
0;undefined;undefined;Vietnam;2020-03-15T18:20:18;undefined;undefined;56;0;16;0;undefined
0;undefined;undefined;Slovakia;2020-03-15T18:20:18;undefined;undefined;54;0;0;0;undefined
0;undefined;undefined;Pakistan;2020-03-15T18:20:18;undefined;undefined;53;0;2;0;undefined
0;undefined;undefined;South Africa;2020-03-15T18:20:18;undefined;undefined;51;0;0;0;undefined
0;undefined;undefined;Brunei;2020-03-15T18:20:18;undefined;undefined;50;0;0;0;undefined
0;undefined;undefined;Croatia;2020-03-15T18:20:18;undefined;undefined;49;0;1;0;undefined
0;undefined;undefined;Algeria;2020-03-15T18:20:18;undefined;undefined;48;4;12;0;undefined
0;undefined;Pennsylvania;US;2020-03-14T18:53:03;undefined;undefined;66;0;0;0;undefined
0;undefined;undefined;Serbia;2020-03-14T22:53:02;undefined;undefined;48;0;0;0;undefined
0;undefined;DiamondPrincess;US;2020-03-10T02:33:04;undefined;undefined;46;0;0;0;undefined
0;undefined;undefined;Argentina;2020-03-15T18:20:18;undefined;undefined;45;2;1;0;undefined
0;undefined;Virginia;US;2020-03-15T18:20:19;undefined;undefined;45;1;0;0;undefined
0;undefined;undefined;Bulgaria;2020-03-15T18:20:18;undefined;undefined;51;2;0;0;undefined
0;undefined;undefined;Panama;2020-03-15T18:20:18;undefined;undefined;43;1;0;0;undefined
0;undefined;undefined;Peru;2020-03-15T18:20:18;undefined;undefined;43;0;0;0;undefined
0;undefined;undefined;Albania;2020-03-15T18:20:18;undefined;undefined;42;1;0;0;undefined
0;undefined;undefined;Mexico;2020-03-15T18:20:18;undefined;undefined;41;0;4;0;undefined
0;undefined;Alberta;Canada;2020-03-15T01:53:03;undefined;undefined;39;0;0;0;undefined
0;undefined;Oregon;US;2020-03-15T18:20:19;undefined;undefined;36;1;0;0;undefined
0;undefined;Minnesota;US;2020-03-15T18:20:19;undefined;undefined;35;0;0;0;undefined
0;undefined;undefined;Colombia;2020-03-15T18:20:18;undefined;undefined;34;0;0;0;undefined
0;undefined;Michigan;US;2020-03-15T18:20:19;undefined;undefined;33;0;0;0;undefined
0;undefined;undefined;Hungary;2020-03-15T18:20:18;undefined;undefined;32;1;1;0;undefined
0;undefined;NorthCarolina;US;2020-03-15T18:20:19;undefined;undefined;33;0;0;0;undefined
0;undefined;Tennessee;US;2020-03-14T22:33:04;undefined;undefined;39;0;0;0;undefined
0;undefined;Maryland;US;2020-03-15T18:20:19;undefined;undefined;32;0;0;0;undefined
