FIPS;Admin2;Province_State;Country_Region;Last_Update;Lat;Long_;Confirmed;Deaths;Recovered;Active;Combined_Key;
0;Unassigned;Hubei;Mainland China;2020-02-18T23:13:11;0;0;61682;1921;9128;0;undefined
0;Unassigned;Guangdong;Mainland China;2020-02-18T13:43:02;0;0;1328;4;565;0;undefined
0;Unassigned;Henan;Mainland China;2020-02-18T14:23:02;0;0;1257;19;522;0;undefined
0;Unassigned;Zhejiang;Mainland China;2020-02-18T12:23:02;0;0;1172;0;535;0;undefined
0;Unassigned;Hunan;Mainland China;2020-02-18T13:43:02;0;0;1007;4;527;0;undefined
0;Unassigned;Anhui;Mainland China;2020-02-18T13:43:02;0;0;982;6;361;0;undefined
0;Unassigned;Jiangxi;Mainland China;2020-02-18T01:33:01;0;0;933;1;310;0;undefined
0;Unassigned;Jiangsu;Mainland China;2020-02-18T12:33:02;0;0;629;0;280;0;undefined
0;Unassigned;Chongqing;Mainland China;2020-02-18T23:23:03;0;0;555;5;254;0;undefined
0;Unassigned;Shandong;Mainland China;2020-02-18T12:13:08;0;0;543;3;211;0;undefined
0;Unassigned;Diamond Princess cruise ship;Others;2020-02-18T16:53:03;0;0;542;0;0;0;undefined
0;Unassigned;Sichuan;Mainland China;2020-02-18T12:33:02;0;0;508;3;169;0;undefined
0;Unassigned;Heilongjiang;Mainland China;2020-02-18T11:03:12;0;0;464;11;111;0;undefined
0;Unassigned;Beijing;Mainland China;2020-02-18T02:13:06;0;0;387;4;122;0;undefined
0;Unassigned;Shanghai;Mainland China;2020-02-18T05:03:08;0;0;333;1;177;0;undefined
0;Unassigned;Hebei;Mainland China;2020-02-18T23:53:01;0;0;306;4;136;0;undefined
0;Unassigned;Fujian;Mainland China;2020-02-18T09:43:08;0;0;292;0;93;0;undefined
0;Unassigned;Guangxi;Mainland China;2020-02-18T12:33:02;0;0;242;2;69;0;undefined
0;Unassigned;Shaanxi;Mainland China;2020-02-18T14:23:02;0;0;240;0;89;0;undefined
0;Unassigned;Yunnan;Mainland China;2020-02-18T09:43:08;0;0;172;0;57;0;undefined
0;Unassigned;Hainan;Mainland China;2020-02-18T10:43:02;0;0;163;4;79;0;undefined
