FIPS;Admin2;Province_State;Country_Region;Last_Update;Lat;Long_;Confirmed;Deaths;Recovered;Active;Combined_Key;
0;Unassigned;Hubei;Mainland China;2020-03-09T14:33:03;30.9756;0;67743;3008;46488;0;undefined
0;Unassigned;undefined;Italy;2020-03-09T18:13:11;43.0000;0;9172;463;724;0;undefined
0;Unassigned;undefined;South Korea;2020-03-09T09:03:03;36.0000;0;7478;53;118;0;undefined
0;Unassigned;undefined;Iran;2020-03-09T10:53:03;32.0000;0;7161;237;2394;0;undefined
0;Unassigned;Guangdong;Mainland China;2020-03-09T01:43:01;23.3417;0;1352;8;1260;0;undefined
0;Unassigned;Henan;Mainland China;2020-03-08T05:03:02;33.8820;0;1272;22;1247;0;undefined
0;Unassigned;Zhejiang;Mainland China;2020-03-09T09:43:03;29.1832;0;1215;1;1176;0;undefined
0;Unassigned;undefined;France;2020-03-09T00:43:03;47.0000;0;1209;19;12;0;undefined
0;Unassigned;undefined;Germany;2020-03-09T18:13:11;51.0000;0;1176;2;18;0;undefined
0;Unassigned;undefined;Spain;2020-03-09T18:13:11;40.0000;0;1073;28;32;0;undefined
0;Unassigned;Hunan;Mainland China;2020-03-09T01:33:06;27.6104;0;1018;4;979;0;undefined
0;Unassigned;Anhui;Mainland China;2020-03-08T05:13:06;31.8257;0;990;6;984;0;undefined
0;Unassigned;Jiangxi;Mainland China;2020-03-09T01:53:01;27.6140;0;935;1;923;0;undefined
0;Unassigned;Shandong;Mainland China;2020-03-09T10:13:06;36.3427;0;758;6;700;0;undefined
0;Unassigned;Diamond Princess cruise ship;Others;2020-03-06T01:29:39;35.4437;0;696;6;40;0;undefined
0;Unassigned;Jiangsu;Mainland China;2020-03-09T08:53:03;32.9711;0;631;0;621;0;undefined
0;Unassigned;Chongqing;Mainland China;2020-03-09T23:13:03;30.0572;0;576;6;542;0;undefined
0;Unassigned;Sichuan;Mainland China;2020-03-09T08:53:03;30.6171;0;539;3;466;0;undefined
0;Unassigned;undefined;Japan;2020-03-09T09:13:17;36.0000;0;511;17;76;0;undefined
0;Unassigned;Heilongjiang;Mainland China;2020-03-09T14:33:03;47.8620;0;481;13;430;0;undefined
0;Unassigned;Beijing;Mainland China;2020-03-09T01:53:01;40.1824;0;428;8;315;0;undefined
0;Unassigned;undefined;Switzerland;2020-03-09T11:33:10;46.8182;0;374;2;3;0;undefined
0;Unassigned;Shanghai;Mainland China;2020-03-09T04:03:11;31.2020;0;342;3;315;0;undefined
0;Unassigned;undefined;Netherlands;2020-03-09T18:13:11;52.1326;0;321;3;0;0;undefined
0;Unassigned;undefined;UK;2020-03-09T18:33:03;55.0000;0;321;4;18;0;undefined
0;Unassigned;Hebei;Mainland China;2020-03-07T13:03:05;38.0428;0;318;6;307;0;undefined
0;Unassigned;Fujian;Mainland China;2020-03-07T13:03:05;26.0789;0;296;1;295;0;undefined
0;Unassigned;Guangxi;Mainland China;2020-03-09T00:23:09;23.8298;0;252;2;230;0;undefined
