FIPS;Admin2;Province_State;Country_Region;Last_Update;Lat;Long_;Confirmed;Deaths;Recovered;Active;Combined_Key;
0;Unassigned;Hubei;Mainland China;2020-02-07T23:43:02;0;0;24953;699;1115;0;undefined
0;Unassigned;Guangdong;Mainland China;2020-02-07T10:13:06;0;0;1034;1;88;0;undefined
0;Unassigned;Zhejiang;Mainland China;2020-02-07T11:33:11;0;0;1006;0;123;0;undefined
0;Unassigned;Henan;Mainland China;2020-02-07T14:03:12;0;0;914;3;86;0;undefined
0;Unassigned;Hunan;Mainland China;2020-02-07T11:33:11;0;0;772;0;112;0;undefined
0;Unassigned;Anhui;Mainland China;2020-02-07T05:13:07;0;0;665;0;47;0;undefined
0;Unassigned;Jiangxi;Mainland China;2020-02-07T01:23:02;0;0;661;0;45;0;undefined
0;Unassigned;Chongqing;Mainland China;2020-02-07T23:33:02;0;0;426;2;31;0;undefined
0;Unassigned;Jiangsu;Mainland China;2020-02-07T14:03:12;0;0;408;0;43;0;undefined
0;Unassigned;Shandong;Mainland China;2020-02-07T11:33:11;0;0;386;0;37;0;undefined
0;Unassigned;Sichuan;Mainland China;2020-02-07T08:23:09;0;0;344;1;42;0;undefined
0;Unassigned;Beijing;Mainland China;2020-02-07T03:23:02;0;0;297;1;33;0;undefined
0;Unassigned;Heilongjiang;Mainland China;2020-02-07T07:43:02;0;0;277;3;12;0;undefined
0;Unassigned;Shanghai;Mainland China;2020-02-07T06:14:15;0;0;277;1;30;0;undefined
0;Unassigned;Fujian;Mainland China;2020-02-07T13:23:03;0;0;224;0;20;0;undefined
0;Unassigned;Shaanxi;Mainland China;2020-02-07T08:23:09;0;0;184;0;17;0;undefined
0;Unassigned;Guangxi;Mainland China;2020-02-07T00:33:02;0;0;172;0;17;0;undefined
0;Unassigned;Hebei;Mainland China;2020-02-07T12:03:04;0;0;172;1;22;0;undefined
0;Unassigned;Yunnan;Mainland China;2020-02-07T23:23:04;0;0;138;0;12;0;undefined
0;Unassigned;Hainan;Mainland China;2020-02-07T12:33:02;0;0;117;2;10;0;undefined
0;Unassigned;Shanxi;Mainland China;2020-02-07T23:43:02;0;0;104;0;15;0;undefined
0;Unassigned;Liaoning;Mainland China;2020-02-07T15:33:03;0;0;99;0;7;0;undefined
0;Unassigned;Guizhou;Mainland China;2020-02-07T11:13:07;0;0;81;1;6;0;undefined
0;Unassigned;Tianjin;Mainland China;2020-02-07T05:43:03;0;0;81;1;2;0;undefined
0;Unassigned;Gansu;Mainland China;2020-02-07T02:33:06;0;0;67;0;9;0;undefined
0;Unassigned;Jilin;Mainland China;2020-02-07T00:43:02;0;0;65;1;4;0;undefined
0;Unassigned;Cruise Ship;Others;2020-02-07T16:33:03;0;0;61;0;0;0;undefined
0;Unassigned;Inner Mongolia;Mainland China;2020-02-07T11:13:07;0;0;50;0;5;0;undefined
0;Unassigned;Ningxia;Mainland China;2020-02-07T11:13:07;0;0;43;0;5;0;undefined
0;Unassigned;Xinjiang;Mainland China;2020-02-07T01:43:02;0;0;39;0;0;0;undefined
0;Unassigned;undefined;Singapore;2020-02-07T03:03:03;0;0;30;0;0;0;undefined
0;Unassigned;Hong Kong;Hong Kong;2020-02-07T11:53:02;0;0;25;1;0;0;undefined
0;Unassigned;undefined;Japan;2020-02-07T04:13:20;0;0;25;0;1;0;undefined
0;Unassigned;undefined;Thailand;2020-02-04T15:33:03;0;0;25;0;5;0;undefined
0;Unassigned;undefined;South Korea;2020-02-07T03:03:03;0;0;24;0;1;0;undefined
0;Unassigned;Qinghai;Mainland China;2020-02-06T02:13:15;0;0;18;0;3;0;undefined
0;Unassigned;Taiwan;Taiwan;2020-02-06T15:03:04;0;0;16;0;1;0;undefined
