FIPS;Admin2;Province_State;Country_Region;Last_Update;Lat;Long_;Confirmed;Deaths;Recovered;Active;Combined_Key;
0;Unassigned;Hubei;Mainland China;2020-02-20T23:43:02;0;0;62442;2144;11788;0;undefined
0;Unassigned;Guangdong;Mainland China;2020-02-20T11:13:27;0;0;1332;5;642;0;undefined
0;Unassigned;Henan;Mainland China;2020-02-20T13:53:06;0;0;1265;19;637;0;undefined
0;Unassigned;Zhejiang;Mainland China;2020-02-20T11:13:27;0;0;1175;1;633;0;undefined
0;Unassigned;Hunan;Mainland China;2020-02-20T11:13:27;0;0;1010;4;634;0;undefined
0;Unassigned;Anhui;Mainland China;2020-02-20T09:53:02;0;0;987;6;474;0;undefined
0;Unassigned;Jiangxi;Mainland China;2020-02-20T05:23:02;0;0;934;1;433;0;undefined
0;Unassigned;Diamond Princess cruise ship;Others;2020-02-20T15:53:03;0;0;634;2;1;0;undefined
0;Unassigned;Jiangsu;Mainland China;2020-02-20T12:53:02;0;0;631;0;356;0;undefined
0;Unassigned;Chongqing;Mainland China;2020-02-20T23:13:05;0;0;567;6;299;0;undefined
0;Unassigned;Shandong;Mainland China;2020-02-20T11:13:27;0;0;546;4;254;0;undefined
0;Unassigned;Sichuan;Mainland China;2020-02-20T09:53:02;0;0;520;3;217;0;undefined
0;Unassigned;Heilongjiang;Mainland China;2020-02-20T09:43:01;0;0;476;12;136;0;undefined
0;Unassigned;Beijing;Mainland China;2020-02-20T01:43:01;0;0;395;4;153;0;undefined
0;Unassigned;Shanghai;Mainland China;2020-02-20T06:03:03;0;0;334;2;199;0;undefined
0;Unassigned;Hebei;Mainland China;2020-02-20T11:13:27;0;0;307;5;169;0;undefined
0;Unassigned;Fujian;Mainland China;2020-02-20T12:23:02;0;0;293;1;126;0;undefined
0;Unassigned;Guangxi;Mainland China;2020-02-20T09:43:01;0;0;245;2;90;0;undefined
0;Unassigned;Shaanxi;Mainland China;2020-02-20T09:53:02;0;0;245;1;118;0;undefined
0;Unassigned;Yunnan;Mainland China;2020-02-20T23:13:05;0;0;174;2;79;0;undefined
0;Unassigned;Hainan;Mainland China;2020-02-20T09:53:02;0;0;168;4;86;0;undefined
0;Unassigned;Guizhou;Mainland China;2020-02-20T09:43:01;0;0;146;2;72;0;undefined
0;Unassigned;Shanxi;Mainland China;2020-02-20T23:13:05;0;0;132;0;76;0;undefined
0;Unassigned;Tianjin;Mainland China;2020-02-20T12:53:02;0;0;131;3;59;0;undefined
0;Unassigned;Liaoning;Mainland China;2020-02-20T06:23:02;0;0;121;1;59;0;undefined
0;Unassigned;undefined;South Korea;2020-02-20T09:53:02;0;0;104;1;16;0;undefined
0;Unassigned;undefined;Japan;2020-02-20T15:53:03;0;0;94;1;18;0;undefined
0;Unassigned;Gansu;Mainland China;2020-02-20T14:13:17;0;0;91;2;71;0;undefined
0;Unassigned;Jilin;Mainland China;2020-02-20T09:43:01;0;0;91;1;43;0;undefined
0;Unassigned;undefined;Singapore;2020-02-19T22:13:08;0;0;84;0;34;0;undefined
0;Unassigned;Xinjiang;Mainland China;2020-02-20T13:33:02;0;0;76;1;22;0;undefined
0;Unassigned;Inner Mongolia;Mainland China;2020-02-20T12:53:02;0;0;75;0;16;0;undefined
0;Unassigned;Ningxia;Mainland China;2020-02-20T05:23:02;0;0;71;0;44;0;undefined
0;Unassigned;Hong Kong;Hong Kong;2020-02-20T23:13:05;0;0;68;2;6;0;undefined
0;Unassigned;undefined;Thailand;2020-02-17T07:33:02;0;0;35;0;15;0;undefined
0;Unassigned;Taiwan;Taiwan;2020-02-20T02:13:19;0;0;24;1;2;0;undefined
0;Unassigned;undefined;Malaysia;2020-02-19T09:33:03;0;0;22;0;15;0;undefined
0;Unassigned;Qinghai;Mainland China;2020-02-19T04:53:02;0;0;18;0;16;0;undefined
0;Unassigned;undefined;Germany;2020-02-18T17:03:03;0;0;16;0;12;0;undefined
0;Unassigned;undefined;Vietnam;2020-02-13T06:33:02;0;0;16;0;7;0;undefined
0;Unassigned;undefined;France;2020-02-15T20:53:02;0;0;12;1;4;0;undefined
0;Unassigned;Macau;Macau;2020-02-20T02:13:19;0;0;10;0;6;0;undefined
0;Unassigned;undefined;UK;2020-02-16T16:23:06;0;0;9;0;8;0;undefined
0;Unassigned;undefined;United Arab Emirates;2020-02-16T20:43:02;0;0;9;0;4;0;undefined
0;Unassigned;Queensland;Australia;2020-02-09T19:33:02;0;0;5;0;0;0;undefined
0;Unassigned;British Columbia;Canada;2020-02-17T08:03:07;0;0;5;0;0;0;undefined
0;Unassigned;undefined;Iran;2020-02-20T17:33:02;0;0;5;2;0;0;undefined
0;Unassigned;New South Wales;Australia;2020-02-13T17:53:03;0;0;4;0;4;0;undefined
0;Unassigned;Victoria;Australia;2020-02-13T17:53:03;0;0;4;0;4;0;undefined
0;Unassigned;undefined;India;2020-02-16T07:43:02;0;0;3;0;3;0;undefined
0;Unassigned;undefined;Italy;2020-02-07T17:53:02;0;0;3;0;0;0;undefined
0;Unassigned;undefined;Philippines;2020-02-12T07:43:02;0;0;3;1;1;0;undefined
0;Unassigned;South Australia;Australia;2020-02-17T08:13:09;0;0;2;0;2;0;undefined
0;Unassigned;"Toronto, ON";Canada;2020-02-04T00:13:06;0;0;2;0;0;0;undefined
0;Unassigned;undefined;Russia;2020-02-12T14:43:03;0;0;2;0;2;0;undefined
0;Unassigned;undefined;Spain;2020-02-15T17:23:04;0;0;2;0;2;0;undefined
0;Unassigned;"Chicago, IL";US;2020-02-09T19:03:03;0;0;2;0;2;0;undefined
0;Unassigned;"San Benito, CA";US;2020-02-03T03:53:02;0;0;2;0;0;0;undefined
0;Unassigned;"San Diego County, CA";US;2020-02-13T03:13:08;0;0;2;0;0;0;undefined
0;Unassigned;"Santa Clara, CA";US;2020-02-03T00:43:02;0;0;2;0;0;0;undefined
0;Unassigned;undefined;Belgium;2020-02-17T04:23:06;0;0;1;0;1;0;undefined
0;Unassigned;undefined;Cambodia;2020-02-12T07:43:02;0;0;1;0;1;0;undefined
0;Unassigned;"London, ON";Canada;2020-02-12T18:53:03;0;0;1;0;1;0;undefined
